Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
mt-Nd6	1684.92906979864	2436.13716675242	1618.72550099664	1206.49018952868	1174.60015428365	1495.99195914912	996.937789639106	885.676301359009	858.30260978147	938.586556752311
mt-Rnr1	1080.97047628634	1626.57002740051	849.331281387128	759.362472690062	480.223267497182	771.017680121061	497.896599877165	436.066925133946	467.034226402829	508.908944732584
mt-Rnr2	10594.2800416106	14270.1312175315	6937.87082011525	8186.9650937603	8645.31671567224	12108.5773347134	10461.5515468443	8408.95929751051	8529.87692434997	7622.46052150362
mt-Ta	1.92343501118566	8.36521728377406	4.16338863425063	0.94330741949076	0	0.83715274714556	0	0	0	0
mt-Tc	7.69374004474263	10.2241544579461	5.82874408795088	4.7165370974538	3.89370216889607	0	6.86753930865055	1.80566014548218	3.39250043391885	4.06314526732602
mt-Te	2.88515251677849	9.29468587086007	2.49803318055038	0.94330741949076	0	0.83715274714556	0	0	0	0
mt-Tl1	1.92343501118566	1.85893717417201	4.99606636110075	0	0	0	0	1.80566014548218	0	0
mt-Tn	0.961717505592829	2.78840576125802	1.66535545370025	0	0	0.83715274714556	0	6.31981050918763	2.2616669559459	1.01578631683151
mt-Tp	108.67407813199	121.760384908267	71.6102845091108	19.809455809306	11.6811065066882	38.5090263686958	14.8796685020762	11.7367909456342	13.5700017356754	12.1894358019781
mt-Tq	28.8515251677849	26.9545890254942	121.570948120118	6.60315193643532	0	5.86006923001892	3.43376965432528	1.80566014548218	0	2.03157263366301
Mt1	1825.33982561519	1806.8869332952	2115.83410392617	1186.68073371938	843.635469927482	643.770462554936	513.920858264016	768.308391902667	841.340107611876	668.387396475131
Mt2	368.337804642053	198.906277636405	250.635995781888	111.31027549991	64.8950361482678	48.5548593344425	35.4822864280279	102.019798219743	79.1583434581066	65.0103242772164
Mt3	54.8178978187912	104.100481753633	74.1083176896612	27.355915165232	54.511830364545	40.1833318629869	43.4944156214535	21.6679217457861	21.4858360814861	14.2210084356411
Mta1	435.658030033551	578.129461167496	564.555498804385	706.537257198579	604.821736901856	554.195118610361	465.848083103463	541.698043644654	551.8467372508	381.935655128646
Mta2	8618.91228512293	8226.72646429824	8530.78331157954	8911.42519192921	11186.6063312384	10538.0787810683	12517.2349799004	10133.364736446	10123.2212948139	8556.9839329886
Mta3	1480.08324110736	1738.10625785083	1587.08374737634	2007.35818867634	2202.53752687221	2030.93256457513	2211.34765738548	2070.18935679532	1854.56690387564	1522.66368893043
Mtap	1439.69110587246	1239.91109517273	1358.09737249255	1439.4871221429	1464.03201550492	1517.7579305749	1523.44913663565	1350.63378882067	1237.13182490241	1118.38073483149
Mtbp	504.901690436235	419.190332775789	718.600878271658	585.793907503762	977.319244392913	734.182959246656	602.054279391699	618.438599827646	585.771741589989	565.792978475149
Mtch1	2800.52137628632	3703.00285095065	3187.49033838228	3528.91305631493	3667.8674431001	3937.96652257271	3415.45621616888	3145.45997342996	3082.65206095427	2752.78091861338
Mtch2	2386.02113137581	2253.03185509648	2082.52699485216	1946.04320640944	2119.47188060243	2071.11589643812	1715.74023727786	1902.26296326548	2044.5469281751	1920.85192512838
Mtcp1	164.453693456374	117.113041972837	92.4272276803639	90.5575122711129	93.4488520535057	141.4788142676	128.19406709481	102.922628292484	81.4200104140525	118.846999069286
Mtdh	2908.23373691271	2621.10141558254	3060.09064617421	3256.2972120821	2789.18865365255	2570.05893373687	2842.01668389655	3081.35903826534	2871.18620057332	3436.40510984098
Mterf1a	194.266936129751	187.752654591373	164.037512189475	165.078798410883	221.941023627076	226.868394476447	293.015010502424	181.468844620959	191.110857777429	150.336374891063
Mterf1b	45.2007227628629	54.8386466380744	43.2992417962065	58.4850600084271	48.0223267497182	63.6236087830626	82.4104717038066	36.1132029096436	30.5325039052697	37.5840937227657
Mterf2	135.602168288589	140.349756649987	144.885924471922	105.650430982965	142.769079526189	170.779160417694	97.2901402058829	133.618850765681	180.933356475672	89.3891958811725
Mterf3	889.588692673366	805.849265003568	709.441423276307	831.053836571359	815.081654022244	912.49649438866	1112.54136800139	975.959308633118	882.050112818902	1018.833675782
